player_level,position,pos_sorted,player_name,client_platform,player_level_display,is_guest,player_dnf,pnhl_online_game_type,team_id,team_side,opponent_club_id,opponent_team_id,opponent_score,score,rating_defense,rating_offense,rating_teamplay,toi,toi_seconds,skassists,skbs,skdeflections,skfol,skfopct,skfow,skgiveaways,skgoals,skgwg,skhits,skinterceptions,skpassattempts,skpasses,skpasspct,skpenaltiesdrawn,skpim,skpkclearzone,skplusmin,skpossession,skppg,sksaucerpasses,skshg,skshotattempts,skshotonnetpct,skshotpct,skshots,sktakeaways,glbrksavepct,glbrksaves,glbrkshots,gldsaves,glga,glgaa,glpensavepct,glpensaves,glpenshots,glpkclearzone,glpokechecks,glsavepct,glsaves,glshots,glsoperiods,points,faceoffs_total,faceoff_percentage,shots_missed,shooting_percentage,passes_missed,passing_percentage,goals_saved,save_percentage,major_penalties,minor_penalties,total_penalties,points_per_60,possession_per_minute,shot_efficiency,takeaway_giveaway_ratio,penalty_differential,defensive_actions_per_minute,offensive_impact,defensive_impact,detailed_position,position_abbreviation,game_impact_score,puck_management_rating,possession_efficiency,net_defensive_contribution,time_adjusted_rating,shot_generation_rate,offensive_zone_presence,two_way_rating,match_id,club_id,player_id,game_result,home_away
2,rightWing,3,Gretzkeh,xbsx,299,1,0,5,500,0,45048,501,3,2,65.0,70.0,75.0,60,3600,0,1,1,0,100.0,2,19,1,0,5,5,17,10,58.82,0,0,0,-1,245,1,0,0,2,50.0,100.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,2,100.0,1,100.0,7,58.82,,,0,0,0,1.0,4.08,50.0,0.26,0,0.18,0.04,-0.13,rightWing,RW,4.5,3.2,0.24,-8,105.0,0.03,5.3,1.4,24238397160396,20042,286551508,loss,home
15,defenseMen,2,MT Apex,xbsx,299,0,0,5,500,0,45048,501,3,2,100.0,70.0,65.0,60,3600,1,2,0,0,0.0,0,5,0,0,1,10,29,24,82.76,0,0,1,-1,228,0,0,0,2,50.0,0.0,1,7,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,0.0,5,82.76,,,0,0,0,1.0,3.8,0.0,1.4,0,0.17,0.03,0.08,leftDefense,LD,8.5,6.8,0.26,14,117.5,0.03,5.7,4.5,24238397160396,20042,338422216,loss,home
2,leftWing,4,xxTOXICDRIFTxx5,xbsx,152,0,0,5,500,0,45048,501,3,2,60.0,80.0,50.0,60,3582,1,1,0,0,0.0,0,10,1,0,7,7,16,12,75.0,1,2,0,-1,193,0,0,0,6,100.0,16.67,6,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,16.67,4,75.0,,,0,1,1,2.0,3.22,16.67,0.4,0,0.2,0.1,0.03,leftWing,LW,5.1,4.3,0.62,2,95.0,0.1,5.2,3.6,24238397160396,20042,1135405003,loss,home
1,center,5,natesous10,xbsx,299,1,0,5,500,0,45048,501,3,2,90.0,70.0,55.0,58,3481,1,0,1,10,47.37,9,6,0,0,1,0,14,12,85.71,0,2,0,-1,159,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,19,47.37,1,,2,85.71,,,0,1,1,1.03,2.74,0.0,0.0,-1,0.02,0.02,-0.09,center,C,4.3,2.9,0.38,-6,107.5,0.02,3.5,1.0,24238397160396,20042,1004707840942,loss,home
21,goalie,0,Herringthefish,xbsx,110,1,0,5,500,0,45048,501,3,2,80.0,50.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,3,3.0,0.0,0,0,0,0,0.73,8,11,0,0,0,,0,,0,,8.0,72.73,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,5.6,1.7,,0,87.5,0.0,0.0,1.2,24238397160396,20042,1007391538882,loss,home
15,defenseMen,2,zClmZy,xbsx,299,0,0,5,501,1,20042,500,2,3,100.0,70.0,65.0,60,3600,1,0,0,0,0.0,0,1,0,0,3,8,21,18,85.71,0,0,0,1,214,0,0,0,3,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,,3,85.71,,,0,0,0,1.0,3.57,0.0,5.0,0,0.13,0.02,0.12,leftDefense,LD,9.5,7.5,0.28,12,117.5,0.05,5.2,3.9,24238397160396,45048,311398256,win,away
21,goalie,0,X INdiAN SwAg X,xbsx,204,0,0,5,501,1,20042,500,2,3,75.0,65.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.0,1,1,0,2,2.0,0.0,0,0,0,0,0.82,9,11,0,0,0,,0,,0,,9.0,81.82,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.1,1.7,,0,100.0,0.0,0.0,1.2,24238397160396,45048,332450305,win,away
15,defenseMen,1,HNZ Prince,xbsx,299,0,0,5,501,1,20042,500,2,3,80.0,70.0,65.0,60,3600,1,1,0,0,0.0,0,14,0,0,1,8,30,23,76.67,0,0,0,1,434,0,2,0,2,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,2,,7,76.67,,,0,0,0,1.0,7.23,0.0,0.36,0,0.12,0.02,-0.12,rightDefense,RD,7.7,4.5,0.14,0,107.5,0.03,6.9,2.4,24238397160396,45048,1191605440,win,away
2,leftWing,4,oShieldzyy,ps5,72,0,0,5,501,1,20042,500,2,3,65.0,75.0,70.0,60,3600,1,1,0,0,0.0,0,12,0,0,5,5,26,14,53.85,0,0,0,1,275,0,0,0,9,66.67,0.0,6,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,0.0,12,53.85,,,0,0,0,1.0,4.58,0.0,0.08,0,0.12,0.07,-0.08,leftWing,LW,4.2,2.8,0.22,-5,105.0,0.15,7.7,2.0,24238397160396,45048,1882060359,win,away
1,rightWing,3,Trickehh-,ps5,72,1,0,5,501,1,20042,500,2,3,65.0,85.0,65.0,60,3600,0,0,0,1,0.0,0,18,2,1,3,1,32,19,59.38,1,0,0,1,314,1,0,0,4,75.0,66.67,3,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,1,0.0,1,66.67,13,59.38,,,0,0,0,2.0,5.23,50.0,0.06,1,0.07,0.09,-0.23,rightWing,RW,8.3,2.2,0.38,-16,107.5,0.07,7.4,0.7,24238397160396,45048,1975831760,win,away
1,center,5,Mantzzzy,xbsx,150,0,0,5,501,1,20042,500,2,3,100.0,100.0,55.0,58,3495,2,0,1,10,50.0,10,4,1,0,2,4,11,9,81.82,1,2,0,1,120,0,0,0,0,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,20,50.0,0,,2,81.82,,,0,1,1,3.1,2.07,,1.0,0,0.1,0.07,0.03,center,C,7.0,5.1,1.5,4,127.5,0.0,2.5,3.6,24238397160396,45048,1003743894922,win,away
1,leftWing,4,IGINFINITY,ps5,104,1,0,5,501,1,44681,500,1,5,75.0,95.0,70.0,60,3600,4,0,0,0,0.0,0,11,0,0,3,3,39,31,79.49,0,0,0,4,417,0,1,0,4,75.0,0.0,3,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,1,0.0,8,79.49,,,0,0,0,4.0,6.95,0.0,0.27,0,0.1,0.09,-0.08,leftWing,LW,6.3,3.6,0.58,-5,120.0,0.07,7.8,3.2,24300967010449,30019,198615658,win,away
15,defenseMen,2,ShxKxL,ps5,245,1,0,5,501,1,44681,500,1,5,75.0,80.0,100.0,60,3600,1,0,0,0,0.0,0,2,0,0,12,7,29,20,68.97,1,0,0,4,277,0,0,0,5,40.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,0.0,9,68.97,,,0,0,0,1.0,4.62,0.0,2.5,1,0.28,0.03,0.25,leftDefense,LD,9.1,6.8,0.22,10,127.5,0.08,7.1,3.8,24300967010449,30019,269923758,win,away
2,rightWing,3,B_Real1337,ps5,299,1,0,5,501,1,44681,500,1,5,75.0,95.0,60.0,60,3600,0,0,0,0,0.0,0,12,2,0,1,2,25,19,76.0,1,0,0,4,290,0,0,0,6,66.67,50.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,50.0,6,76.0,,,0,0,0,2.0,4.83,33.33,0.17,1,0.05,0.1,-0.15,rightWing,RW,8.3,3.1,0.41,-8,115.0,0.1,7.3,1.9,24300967010449,30019,381619870,win,away
14,defenseMen,1,YOJE88,ps5,53,0,0,5,501,1,44681,500,1,5,90.0,80.0,65.0,60,3600,1,2,0,0,0.0,0,5,0,0,1,8,24,21,87.5,0,0,0,4,177,0,0,0,5,40.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,0.0,3,87.5,,,0,0,0,1.0,2.95,0.0,1.0,0,0.13,0.03,0.05,rightDefense,RD,8.9,5.9,0.34,10,117.5,0.08,5.2,3.9,24300967010449,30019,1684579661,win,away
21,goalie,0,zRoasty-,ps5,299,1,0,5,501,1,44681,500,1,5,70.0,55.0,60.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1.0,0.0,0,0,0,0,0.86,6,7,0,0,0,,0,,0,,6.0,85.71,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,7.7,1.7,,0,92.5,0.0,0.0,1.2,24300967010449,30019,1912963799,win,away
1,center,5,MyBooLove88,ps5,90,1,0,5,501,1,44681,500,1,5,80.0,100.0,70.0,60,3600,2,0,3,10,50.0,10,7,3,0,1,3,30,25,83.33,0,0,0,4,160,0,1,0,3,166.67,60.0,5,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5,20,50.0,0,60.0,5,83.33,,,0,0,0,5.0,2.67,100.0,0.14,0,0.03,0.17,-0.08,center,C,7.0,3.5,1.88,-3,125.0,0.05,4.8,4.0,24300967010449,30019,1003828541055,win,away
1,center,5,BrandosEra,ps5,299,1,0,5,500,0,30019,501,5,1,65.0,55.0,45.0,58,3481,0,2,0,9,50.0,9,4,0,0,1,4,11,10,90.91,0,2,0,-4,137,0,0,0,0,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,18,50.0,0,,1,90.91,,,0,1,1,0.0,2.36,,1.0,-1,0.12,0.0,0.05,center,C,4.4,5.4,0.0,6,82.5,0.0,2.8,2.5,24300967010449,44681,220806641,loss,home
15,defenseMen,1,LandShark3808,ps5,299,0,0,5,500,0,30019,501,5,1,80.0,55.0,60.0,60,3600,0,2,0,0,0.0,0,4,0,0,0,4,12,8,66.67,0,0,0,-4,131,0,0,0,0,0.0,0.0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,0,,4,66.67,,,0,0,0,0.0,2.18,,0.5,0,0.07,0.0,0.0,rightDefense,RD,4.9,3.7,0.0,4,97.5,0.0,2.8,2.1,24300967010449,44681,290812116,loss,home
21,goalie,0,Verboten Q,xbsx,220,1,0,5,500,0,30019,501,5,1,85.0,80.0,45.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.5,1,2,0,5,5.0,0.0,0,0,0,0,0.72,13,18,0,0,0,,0,,0,,13.0,72.22,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,5.4,1.7,,0,105.0,0.0,0.0,1.2,24300967010449,44681,1675383265,loss,home
15,defenseMen,2,Brouillard13,xbsx,294,1,0,5,500,0,30019,501,5,1,75.0,65.0,60.0,60,3600,1,3,0,0,0.0,0,8,0,0,0,12,20,16,80.0,0,0,2,-4,241,0,0,0,0,0.0,0.0,0,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,,4,80.0,,,0,0,0,1.0,4.02,,0.62,0,0.13,0.02,0.0,leftDefense,LD,7.7,5.4,0.25,12,100.0,0.0,5.0,4.1,24300967010449,44681,1872059388,loss,home
2,leftWing,4,Iandrr,xbsx,75,1,0,5,500,0,30019,501,5,1,45.0,65.0,60.0,58,3481,1,0,0,0,0.0,0,12,0,0,6,2,16,11,68.75,0,2,0,-4,217,0,0,0,6,83.33,0.0,5,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,0.0,5,68.75,,,0,1,1,1.03,3.74,0.0,0.17,-1,0.14,0.06,-0.07,leftWing,LW,3.0,2.9,0.28,-8,85.0,0.1,5.6,1.5,24300967010449,44681,2013179081,loss,home
6,rightWing,3,Nxpx85,xbsx,183,0,0,5,500,0,30019,501,5,1,60.0,65.0,60.0,60,3600,0,0,0,1,50.0,1,11,1,0,3,1,16,12,75.0,0,0,0,-4,201,0,0,0,2,100.0,50.0,2,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,2,50.0,0,50.0,4,75.0,,,0,0,0,1.0,3.35,50.0,0.09,0,0.07,0.05,-0.12,rightWing,RW,2.6,2.8,0.3,-9,92.5,0.03,4.6,0.9,24300967010449,44681,1007155095622,loss,home
1,leftWing,4,IGINFINITY,ps5,104,1,0,5,500,0,6463,501,3,1,70.0,75.0,40.0,57,3445,0,0,1,0,0.0,0,8,1,0,5,4,25,17,68.0,0,4,0,-1,217,0,1,0,2,100.0,50.0,2,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,0,50.0,8,68.0,,,0,2,2,1.05,3.81,50.0,0.25,-2,0.12,0.05,-0.02,leftWing,LW,3.8,3.4,0.28,-2,92.5,0.03,5.3,2.0,24300592440322,30019,198615658,loss,home
15,defenseMen,2,ShxKxL,ps5,245,1,0,5,500,0,6463,501,3,1,75.0,70.0,80.0,60,3600,0,1,0,0,0.0,0,1,0,0,8,8,27,21,77.78,0,0,0,-1,126,0,0,0,4,50.0,0.0,2,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,6,77.78,,,0,0,0,0.0,2.1,0.0,4.0,0,0.22,0.02,0.2,leftDefense,LD,7.6,7.3,0.0,12,112.5,0.07,4.2,3.5,24300592440322,30019,269923758,loss,home
2,rightWing,3,B_Real1337,ps5,299,1,0,5,500,0,6463,501,3,1,80.0,75.0,85.0,60,3600,1,0,0,0,0.0,0,16,0,0,6,4,33,24,72.73,1,0,0,-1,492,0,0,0,8,62.5,0.0,5,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,0.0,9,72.73,,,0,0,0,1.0,8.2,0.0,0.19,1,0.15,0.06,-0.12,rightWing,RW,4.2,3.4,0.12,-9,120.0,0.13,8.2,1.5,24300592440322,30019,381619870,loss,home
14,defenseMen,1,YOJE88,ps5,53,0,0,5,500,0,6463,501,3,1,85.0,75.0,65.0,60,3600,1,0,0,0,0.0,0,0,0,0,1,7,22,21,95.45,0,0,1,-1,117,0,0,0,3,0.0,0.0,0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,,1,95.45,,,0,0,0,1.0,1.95,0.0,,0,0.07,0.02,0.07,rightDefense,RD,8.1,6.0,0.51,10,112.5,0.05,3.7,3.5,24300592440322,30019,1684579661,loss,home
21,goalie,0,zRoasty-,ps5,299,1,0,5,500,0,6463,501,3,1,75.0,65.0,40.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,3,3.0,0.0,0,0,0,0,0.75,9,12,0,0,0,,0,,0,,9.0,75.0,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,6.0,1.7,,0,90.0,0.0,0.0,1.2,24300592440322,30019,1912963799,loss,home
1,center,5,MyBooLove88,ps5,90,1,0,5,500,0,6463,501,3,1,85.0,70.0,65.0,60,3600,0,1,1,10,47.37,9,4,0,0,0,2,31,21,67.74,0,0,0,-1,130,0,2,0,1,100.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,19,47.37,0,0.0,10,67.74,,,0,0,0,0.0,2.17,0.0,0.5,0,0.05,0.01,-0.02,center,C,4.1,3.4,0.0,1,110.0,0.02,3.9,1.7,24300592440322,30019,1003828541055,loss,home
1,center,5,TheeRaven-,ps5,82,1,0,5,501,1,30019,500,1,3,90.0,75.0,80.0,60,3600,2,0,0,9,52.63,10,4,0,0,2,7,22,18,81.82,1,0,0,1,188,0,0,0,1,100.0,0.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,19,52.63,0,0.0,4,81.82,,,0,0,0,2.0,3.13,0.0,1.25,1,0.12,0.04,0.05,center,C,6.6,6.0,0.64,8,122.5,0.02,4.4,3.9,24300592440322,6463,809767659,win,away
15,defenseMen,2,Kappsii,xbsx,299,1,0,5,501,1,30019,500,1,3,75.0,80.0,70.0,58,3480,2,1,0,0,0.0,0,12,0,0,5,13,29,24,82.76,0,2,0,1,367,0,0,0,1,100.0,0.0,1,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,5,82.76,,,0,1,1,2.07,6.33,0.0,0.08,-1,0.12,0.04,-0.09,leftDefense,LD,7.9,4.6,0.33,3,112.5,0.02,6.7,3.2,24300592440322,6463,946185014,win,away
2,rightWing,3,Swiae,ps5,299,1,0,5,501,1,30019,500,1,3,70.0,85.0,55.0,60,3600,0,1,0,0,0.0,0,13,2,0,0,0,18,12,66.67,1,0,0,1,299,0,0,0,6,100.0,33.33,6,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,33.33,6,66.67,,,0,0,0,2.0,4.98,33.33,0.0,1,0.02,0.12,-0.2,rightWing,RW,6.7,2.2,0.4,-12,105.0,0.1,7.1,1.4,24300592440322,6463,982911356,win,away
15,defenseMen,1,xxFrostyxx127,ps5,235,1,0,5,501,1,30019,500,1,3,85.0,65.0,65.0,60,3600,0,1,0,0,0.0,0,0,0,0,1,4,19,17,89.47,0,0,1,1,90,0,0,0,2,0.0,0.0,0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,,2,,2,89.47,,,0,0,0,0.0,1.5,0.0,,0,0.05,0.0,0.05,rightDefense,RD,8.1,5.3,0.0,6,107.5,0.03,2.9,2.3,24300592440322,6463,1405315948,win,away
21,goalie,0,GodlyXJohn,ps5,255,0,0,5,501,1,30019,500,1,3,80.0,75.0,65.0,60,3600,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1,1.0,0.0,0,0,0,0,0.91,10,11,0,0,0,,0,,0,,10.0,90.91,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,9.1,1.7,,0,110.0,0.0,0.0,1.2,24300592440322,6463,1791195816,win,away
1,leftWing,4,ReallyMonkeV2,xbsx,251,1,0,5,501,1,30019,500,1,3,70.0,80.0,55.0,60,3600,1,0,0,0,0.0,0,10,1,0,3,0,10,4,40.0,0,0,1,1,242,1,0,0,4,100.0,25.0,4,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,25.0,6,40.0,,,0,0,0,2.0,4.03,25.0,0.0,0,0.05,0.08,-0.12,leftWing,LW,4.8,1.3,0.5,-10,102.5,0.07,5.3,1.4,24300592440322,6463,1006512038541,win,away
1,leftWing,4,IGINFINITY,ps5,104,1,0,5,500,0,3580,501,5,6,65.0,95.0,100.0,70,4200,4,0,0,0,0.0,0,15,0,0,14,3,30,22,73.33,0,0,0,2,363,0,0,0,2,50.0,0.0,1,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,0,,1,0.0,8,73.33,,,0,0,0,3.43,5.19,0.0,0.2,0,0.24,0.06,0.03,leftWing,LW,6.5,3.3,0.66,-9,130.0,0.03,6.9,2.5,24298241300170,30019,198615658,loss,home
15,defenseMen,2,ShxKxL,ps5,245,1,0,5,500,0,3580,501,5,6,85.0,85.0,65.0,70,4189,2,1,1,0,0.0,0,4,0,0,9,7,28,19,67.86,0,2,0,2,157,0,0,0,3,33.33,0.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,2,0.0,9,67.86,,,0,1,1,1.71,2.24,0.0,1.25,-1,0.21,0.04,0.16,leftDefense,LD,9.3,5.5,0.76,9,117.5,0.04,4.6,4.1,24298241300170,30019,269923758,loss,home
2,rightWing,3,B_Real1337,ps5,299,1,0,5,500,0,3580,501,5,6,60.0,100.0,65.0,70,4200,2,0,0,0,0.0,0,20,4,1,1,4,30,20,66.67,0,0,0,2,437,0,1,0,9,88.89,50.0,8,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,6,0,,1,50.0,10,66.67,,,0,0,0,5.14,6.24,44.44,0.1,0,0.04,0.2,-0.24,rightWing,RW,8.9,3.1,0.82,-14,112.5,0.13,8.3,3.6,24298241300170,30019,381619870,loss,home
14,defenseMen,1,YOJE88,ps5,53,0,0,5,500,0,3580,501,5,6,100.0,85.0,70.0,70,4200,1,1,0,0,0.0,0,2,0,0,1,11,33,30,90.91,0,0,0,2,251,0,0,0,1,0.0,0.0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,,3,90.91,,,0,0,0,0.86,3.59,0.0,2.0,0,0.09,0.01,0.06,rightDefense,RD,9.9,8.0,0.24,14,127.5,0.01,6.0,4.2,24298241300170,30019,1684579661,loss,home
21,goalie,0,zRoasty-,ps5,299,1,0,5,500,0,3580,501,5,6,80.0,75.0,60.0,70,4200,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,5,4.29,0.0,0,0,0,0,0.81,21,26,0,0,0,,0,,0,,21.0,80.77,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,8.0,1.7,,0,107.5,0.0,0.0,1.2,24298241300170,30019,1912963799,loss,home
1,center,5,MyBooLove88,ps5,90,1,0,5,500,0,3580,501,5,6,55.0,100.0,75.0,70,4200,1,0,0,18,43.75,14,5,2,0,0,7,28,23,82.14,0,0,0,2,136,0,1,0,4,100.0,50.0,4,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,32,43.75,0,50.0,5,82.14,,,0,0,0,2.57,1.94,50.0,0.4,0,0.03,0.1,-0.04,center,C,6.9,4.6,1.32,4,115.0,0.06,4.5,4.0,24298241300170,30019,1003828541055,loss,home
4,center,5,Ownage-Owns,ps5,261,1,0,5,501,1,30019,500,6,5,70.0,100.0,100.0,70,4200,2,0,1,14,56.25,18,7,2,0,4,10,25,19,76.0,0,0,0,-2,266,0,0,0,5,80.0,50.0,4,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4,32,56.25,1,50.0,6,76.0,,,0,0,0,3.43,3.8,40.0,0.14,0,0.07,0.11,-0.03,center,C,7.0,4.4,0.9,4,135.0,0.07,6.7,4.5,24298241300170,3580,820604861,loss,away
21,goalie,0,MapleKeefes,ps5,90,0,0,5,501,1,30019,500,6,5,80.0,50.0,45.0,70,4200,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,1,6,5.14,0.0,0,0,0,0,0.57,8,14,0,0,0,,0,,0,,8.0,57.14,0,0,0,0.0,0.0,,,0,0.0,0.0,0.0,goalie,G,1.4,1.7,,0,87.5,0.0,0.0,1.2,24298241300170,3580,1095498716,loss,away
2,leftWing,4,Snake123436,ps5,61,0,0,5,501,1,30019,500,6,5,40.0,100.0,75.0,70,4200,1,1,0,0,0.0,0,6,2,0,9,5,19,13,68.42,1,0,0,-2,339,1,0,0,14,78.57,18.18,11,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3,0,,3,18.18,6,68.42,,,0,0,0,2.57,4.84,14.29,0.33,1,0.17,0.15,0.09,leftWing,LW,9.1,3.7,0.53,2,107.5,0.2,8.8,4.5,24298241300170,3580,1486438431,loss,away
15,defenseMen,1,JWedgy,ps5,299,1,0,5,501,1,30019,500,6,5,80.0,85.0,65.0,70,4200,2,0,0,0,0.0,0,12,0,0,2,9,24,16,66.67,0,0,0,-2,236,0,0,0,2,50.0,0.0,1,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,1,0.0,8,66.67,,,0,0,0,1.71,3.37,0.0,0.17,0,0.06,0.04,-0.11,rightDefense,RD,6.3,4.0,0.51,-1,115.0,0.03,5.5,2.6,24298241300170,3580,1732255523,loss,away
15,defenseMen,2,WalkingBuckets8,xbsx,273,1,0,5,501,1,30019,500,6,5,55.0,75.0,75.0,70,4200,0,0,0,0,0.0,0,4,1,0,6,5,14,11,78.57,0,0,0,-2,134,0,0,0,2,50.0,100.0,1,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,1,100.0,3,78.57,,,0,0,0,0.86,1.91,50.0,1.25,0,0.16,0.04,0.1,leftDefense,LD,7.2,5.5,0.45,6,102.5,0.03,3.3,3.1,24298241300170,3580,1987614008,loss,away
2,rightWing,3,Lucid_NegliGentZ,ps5,39,0,0,5,501,1,30019,500,6,5,60.0,80.0,70.0,70,4200,2,0,0,0,0.0,0,19,0,0,5,5,20,13,65.0,0,0,0,-2,332,0,0,0,6,100.0,0.0,6,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,0,0.0,7,65.0,,,0,0,0,1.71,4.74,0.0,0.11,0,0.1,0.07,-0.17,rightWing,RW,4.1,3.2,0.36,-12,105.0,0.09,7.2,1.6,24298241300170,3580,1004058954918,loss,away
15,defenseMen,2,justcause17,ps5,79,0,0,5,500,0,32375,501,4,3,90.0,85.0,70.0,60,3600,2,1,0,0,0.0,0,6,0,0,2,9,28,23,82.14,0,0,0,-1,250,0,0,0,5,40.0,0.0,2,5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2,0,,3,0.0,5,82.14,,,0,0,0,2.0,4.17,0.0,0.83,0,0.13,0.05,0.03,leftDefense,LD,8.2,5.6,0.48,9,122.5,0.08,6.6,4.3,24238554280345,30019,704147,loss,home
14,defenseMen,1,monokuuu,ps5,64,1,0,5,500,0,32375,501,4,3,65.0,80.0,60.0,60,3600,0,0,0,0,0.0,0,0,1,0,0,3,19,18,94.74,0,0,0,-1,101,0,0,0,5,40.0,50.0,2,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0,,3,50.0,1,94.74,,,0,0,0,1.0,1.68,20.0,,0,0.0,0.05,0.0,rightDefense,RD,6.6,5.3,0.59,3,102.5,0.08,3.6,2.5,24238554280345,30019,218102099,loss,home
