player_id,player_name,detailed_position,war_value,offensive_war,defensive_war,teamplay_war,games_played,skgoals,skassists,skplusmin,avg_game_impact,war_per_game,points
1003607276185,AxFixld-,leftWing,2.4062975874999997,3.032645,0.19560000000000002,6.1166,1,2,1,4,8.9,2.4062975874999997,3
351493942,JClaus33,center,2.404219999999998,0.57348,0.21140000000000003,8.831999999999992,1,0,3,3,7.7,2.404219999999998,3
1535636452,JollyFog,rightWing,2.3596802166666673,1.7489999999999999,0.16350000000000003,10.583600000000002,1,1,1,2,5.5,2.3596802166666673,2
1724367658,Segskyyy,leftWing,2.3595926875,-0.4324650000000003,-0.0772,28.031800000000004,3,0,0,-1,1.7,0.7865308958333334,0
1804355921,Lazy_Pedestrian,rightDefense,2.3432571750000006,0.022250000000000002,-0.08360000000000002,11.807,1,0,0,-1,5.7,2.3432571750000006,0
1004803395946,Docteurnoxxx,leftDefense,2.327399999999998,0.48499999999999993,1.1550000000000002,6.979999999999994,2,0,4,6,8.5,1.163699999999999,4
1727051220,Sharpxo,rightWing,2.3213464749999995,7.475875000000001,0.18100000000000002,4.910199999999996,2,3,1,-4,5.949999999999999,1.1606732374999997,4
1714999411,Fabxr7,rightDefense,2.2891492499999995,0.14350000000000002,0.3894,8.356999999999998,1,0,1,2,8.4,2.2891492499999995,1
1714745376,xCOACH_19,leftDefense,2.233566874999997,0.747625,1.7490000000000003,5.893999999999987,5,0,6,-3,7.0,0.4467133749999994,6
704147,justcause17,leftDefense,2.2294999999999994,0.3725,1.0285000000000002,7.516999999999998,2,0,3,0,8.85,1.1147499999999997,3
1975836557,l NickyP l,leftWing,2.218123016666667,4.869645,0.05210000000000001,8.658600000000002,1,1,2,1,4.9,2.218123016666667,3
2006250651,CXRRIER10-,rightWing,2.2051625000000006,2.6460500000000002,0.11699999999999999,6.057600000000002,1,2,1,-1,8.9,2.2051625000000006,3
347942763,TheRealProcess,goalie,2.1857771249999995,0.0,27.755899999999993,0.0,1,0,0,0,9.2,2.1857771249999995,0
384217867,Darkheart204,rightDefense,2.18532195,0.008125,0.14190000000000003,9.032000000000002,1,0,0,-1,6.8,2.18532195,0
170041882,TheHeroicDuck,leftDefense,2.173406249999999,0.117625,0.6160000000000001,7.9599999999999955,1,0,1,3,9.7,2.173406249999999,1
1956494500,xLandry-,rightWing,2.1686043750000006,1.9882500000000003,0.21950000000000003,6.053600000000002,1,1,2,1,8.8,2.1686043750000006,3
389822611,CHARAx33z,rightDefense,2.16109355,0.0,-0.15290000000000004,11.802999999999999,1,0,0,0,5.3,2.16109355,0
1311513418,Nxuf,leftDefense,2.1602229199999985,0.5202499999999999,1.0406000000000002,6.771999999999995,3,0,4,14,8.066666666666668,0.7200743066666662,4
235843896,Justcallmechev,center,2.1514358999999983,3.9965850000000005,0.2184,6.337999999999992,2,2,2,0,5.7,1.0757179499999991,4
171884063,agrigs26,goalie,2.1499100999999987,0.0,26.542099999999984,0.0,1,0,0,0,8.4,2.1499100999999987,0
820604861,Ownage-Owns,center,2.116954349999999,3.59523,0.21139999999999998,4.833999999999996,1,2,2,-2,7.0,2.116954349999999,4
1007589978802,Nahkkss,leftDefense,2.107484621666665,0.21075,1.0340000000000003,8.616999999999994,2,0,2,0,7.3999999999999995,1.0537423108333326,2
1859418993,DopeDreamzGaming,leftDefense,2.1058516499999995,0.0,-0.10670000000000003,11.458999999999998,1,0,0,0,5.3,2.1058516499999995,0
1405315948,xxFrostyxx127,rightDefense,2.0978594999999993,0.0052499999999999995,0.11660000000000001,7.647999999999998,1,0,0,1,8.1,2.0978594999999993,0
1692845322,COUG4R HUNTER,leftDefense,2.079739619999999,0.4705,1.0109000000000004,6.263999999999996,2,0,4,9,8.600000000000001,1.0398698099999995,4
1007569348921,WhiteMamba7910,leftDefense,2.0577834375000004,0.45287499999999997,0.12430000000000001,7.2620000000000005,1,0,4,0,8.0,2.0577834375000004,4
406590742,RobitaiIIe,rightDefense,2.057124333333333,0.0,-0.15290000000000004,11.796999999999999,1,0,0,0,5.3,2.057124333333333,0
1741633204,RaphThunder,leftDefense,2.039647499999999,0.11474999999999999,0.5225,6.916999999999996,1,0,1,3,8.7,2.039647499999999,1
1941315312,Dzhay,center,2.030395224999999,0.59733,0.39969999999999994,6.887999999999997,1,0,3,2,7.9,2.030395224999999,3
956571977,The Broche,rightDefense,2.0061931374999995,0.454,0.28600000000000003,9.160999999999998,3,0,3,2,6.233333333333333,0.6687310458333332,3
177266971,Washko86,center,1.992802927499999,1.236555,0.30310000000000004,7.497999999999995,1,1,0,-1,6.3,1.992802927499999,1
1725983940,Bahbee-,center,1.9808138699999993,1.5648300000000002,0.30310000000000004,5.779999999999998,1,1,1,-2,7.4,1.9808138699999993,2
1794087843,Sahzyyy,leftWing,1.9796373768333346,7.673105,0.6314000000000001,5.893400000000007,4,3,1,-2,3.9000000000000004,0.49490934420833366,4
1884739189,Faldzy,rightDefense,1.9752600000000002,0.0,0.6138000000000001,6.9110000000000005,1,0,0,3,7.7,1.9752600000000002,0
1692254274,l Glass 9 l,center,1.955141369999999,-0.07902000000000006,-0.019599999999999996,14.421999999999995,1,0,0,-1,3.9,1.955141369999999,0
1720512735,xSelanne 8,rightDefense,1.9478705091666664,0.002875,0.30690000000000006,8.158,1,0,0,2,6.7,1.9478705091666664,0
331823540,Shrpiy,leftWing,1.9421574375,6.149495000000001,0.18860000000000002,1.0605999999999998,1,2,0,1,7.8,1.9421574375,2
1976972998,PackDaBong-_-,rightDefense,1.9071609374999996,0.141375,0.26400000000000007,6.8599999999999985,1,0,1,4,7.9,1.9071609374999996,1
